symbol	name	entrez_id	ensemble_id	go_class	go_name	go_id	adjP
SRR	serine racemase	63826	ENSG00000167720	molecular function	binding	GO:0005488	0.0966
NPFF	neuropeptide FF-amide peptide precursor	8620	ENSG00000139574	molecular function	binding	GO:0005488	0.0966
SPTBN1	spectrin, beta, non-erythrocytic 1	6711	ENSG00000115306	molecular function	binding	GO:0005488	0.0966
NLRP6	NLR family, pyrin domain containing 6	171389	ENSG00000174885	molecular function	binding	GO:0005488	0.0966
CRHR1	corticotropin releasing hormone receptor 1	1394	ENSG00000120088	molecular function	binding	GO:0005488	0.0966
KANSL1	KAT8 regulatory NSL complex subunit 1	284058	ENSG00000120071	molecular function	binding	GO:0005488	0.0966
ATP5G2	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C2 (subunit 9)	517	ENSG00000135390	molecular function	binding	GO:0005488	0.0966
CLCN7	chloride channel, voltage-sensitive 7	1186	ENSG00000103249	molecular function	binding	GO:0005488	0.0966
RIC8A	resistance to inhibitors of cholinesterase 8 homolog A (C. elegans)	60626	ENSG00000177963	molecular function	binding	GO:0005488	0.0966
AMBRA1	autophagy/beclin-1 regulator 1	55626	ENSG00000110497	molecular function	binding	GO:0005488	0.0966
LTBP3	latent transforming growth factor beta binding protein 3	4054	ENSG00000168056	molecular function	binding	GO:0005488	0.0966
COLEC10	collectin sub-family member 10 (C-type lectin)	10584	ENSG00000184374	molecular function	binding	GO:0005488	0.0966
LACTB2	lactamase, beta 2	51110	ENSG00000147592	molecular function	binding	GO:0005488	0.0966
ZFYVE21	zinc finger, FYVE domain containing 21	79038	ENSG00000100711	molecular function	binding	GO:0005488	0.0966
RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	ENSG00000100784	molecular function	binding	GO:0005488	0.0966
HOXC8	homeobox C8	3224	ENSG00000037965	molecular function	binding	GO:0005488	0.0966
ATP6V1A	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A	523	ENSG00000114573	molecular function	binding	GO:0005488	0.0966
GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	2781	ENSG00000128266	molecular function	binding	GO:0005488	0.0966
SMG6	smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)	23293	ENSG00000070366	molecular function	binding	GO:0005488	0.0966
F2	coagulation factor II (thrombin)	2147	ENSG00000180210	molecular function	binding	GO:0005488	0.0966
ASB16	ankyrin repeat and SOCS box containing 16	92591	ENSG00000161664	molecular function	binding	GO:0005488	0.0966
RAB36	RAB36, member RAS oncogene family	9609	ENSG00000100228	molecular function	binding	GO:0005488	0.0966
RIC8B	resistance to inhibitors of cholinesterase 8 homolog B (C. elegans)	55188	ENSG00000111785	molecular function	binding	GO:0005488	0.0966
SCYL1	SCY1-like 1 (S. cerevisiae)	57410	ENSG00000142186	molecular function	binding	GO:0005488	0.0966
ATF7	activating transcription factor 7	11016	ENSG00000170653	molecular function	binding	GO:0005488	0.0966
LRP4	low density lipoprotein receptor-related protein 4	4038	ENSG00000134569	molecular function	binding	GO:0005488	0.0966
DGKZ	diacylglycerol kinase, zeta	8525	ENSG00000149091	molecular function	binding	GO:0005488	0.0966
MEPE	matrix extracellular phosphoglycoprotein	56955	ENSG00000152595	molecular function	binding	GO:0005488	0.0966
ZNF408	zinc finger protein 408	79797	ENSG00000175213	molecular function	binding	GO:0005488	0.0966
RHEBL1	Ras homolog enriched in brain like 1	121268	ENSG00000167550	molecular function	binding	GO:0005488	0.0966
MAPT	microtubule-associated protein tau	4137	ENSG00000186868	molecular function	binding	GO:0005488	0.0966
RNMT	RNA (guanine-7-) methyltransferase	8731	ENSG00000101654	molecular function	binding	GO:0005488	0.0966
WNT3	wingless-type MMTV integration site family, member 3	7473	ENSG00000108379	molecular function	binding	GO:0005488	0.0966
CPN1	carboxypeptidase N, polypeptide 1	1369	ENSG00000120054	molecular function	binding	GO:0005488	0.0966
TNFRSF11B	tumor necrosis factor receptor superfamily, member 11b	4982	ENSG00000164761	molecular function	binding	GO:0005488	0.0966
HOXC9	homeobox C9	3225	ENSG00000180806	molecular function	binding	GO:0005488	0.0966
PRKAG1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	5571	ENSG00000181929	molecular function	binding	GO:0005488	0.0966
XRCC3	X-ray repair complementing defective repair in Chinese hamster cells 3	7517	ENSG00000126215	molecular function	binding	GO:0005488	0.0966
MTERFD3	MTERF domain containing 3	80298	ENSG00000120832	molecular function	binding	GO:0005488	0.0966
SIRT3	sirtuin 3	23410	ENSG00000142082	molecular function	binding	GO:0005488	0.0966
LRP5	low density lipoprotein receptor-related protein 5	4041	ENSG00000162337	molecular function	binding	GO:0005488	0.0966
MDK	midkine (neurite growth-promoting factor 2)	4192	ENSG00000110492	molecular function	binding	GO:0005488	0.0966
UBTF	upstream binding transcription factor, RNA polymerase I	7343	ENSG00000108312	molecular function	binding	GO:0005488	0.0966
AXIN1	axin 1	8312	ENSG00000103126	molecular function	binding	GO:0005488	0.0966
SPPL2C	signal peptide peptidase like 2C	162540	ENSG00000185294	molecular function	binding	GO:0005488	0.0966
HDAC5	histone deacetylase 5	10014	ENSG00000108840	molecular function	binding	GO:0005488	0.0966
WNT3	wingless-type MMTV integration site family, member 3	7473	ENSG00000108379	molecular function	protein domain specific binding	GO:0019904	0.1319
MAPT	microtubule-associated protein tau	4137	ENSG00000186868	molecular function	protein domain specific binding	GO:0019904	0.1319
ARHGAP27	Rho GTPase activating protein 27	201176	ENSG00000159314	molecular function	protein domain specific binding	GO:0019904	0.1319
LIN7C	lin-7 homolog C (C. elegans)	55327	ENSG00000148943	molecular function	protein domain specific binding	GO:0019904	0.1319
HOXC4	homeobox C4	3221	ENSG00000198353	molecular function	protein domain specific binding	GO:0019904	0.1319
SP1	Sp1 transcription factor	6667	ENSG00000185591	molecular function	protein domain specific binding	GO:0019904	0.1319
SRR	serine racemase	63826	ENSG00000167720	molecular function	protein domain specific binding	GO:0019904	0.1319
AXIN1	axin 1	8312	ENSG00000103126	molecular function	protein domain specific binding	GO:0019904	0.1319
SFRP4	secreted frizzled-related protein 4	6424	ENSG00000106483	molecular function	protein domain specific binding	GO:0019904	0.1319
NSF	N-ethylmaleimide-sensitive factor	4905	ENSG00000073969	molecular function	protein domain specific binding	GO:0019904	0.1319
ARHGAP1	Rho GTPase activating protein 1	392	ENSG00000175220	molecular function	protein domain specific binding	GO:0019904	0.1319
NSF	N-ethylmaleimide-sensitive factor	4905	ENSG00000073969	molecular function	PDZ domain binding	GO:0030165	0.1334
SFRP4	secreted frizzled-related protein 4	6424	ENSG00000106483	molecular function	PDZ domain binding	GO:0030165	0.1334
LIN7C	lin-7 homolog C (C. elegans)	55327	ENSG00000148943	molecular function	PDZ domain binding	GO:0030165	0.1334
SRR	serine racemase	63826	ENSG00000167720	molecular function	PDZ domain binding	GO:0030165	0.1334
PKDCC	protein kinase domain containing, cytoplasmic homolog (mouse)	91461	ENSG00000162878	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	ENSG00000100784	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
MARK3	MAP/microtubule affinity-regulating kinase 3	4140	ENSG00000075413	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
HSP90AB3P	heat shock protein 90kDa alpha (cytosolic), class B member 3, pseudogene	3327		molecular function	purine ribonucleotide binding	GO:0032555	0.1421
CLCN7	chloride channel, voltage-sensitive 7	1186	ENSG00000103249	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
XRCC3	X-ray repair complementing defective repair in Chinese hamster cells 3	7517	ENSG00000126215	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	2781	ENSG00000128266	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
NLRP6	NLR family, pyrin domain containing 6	171389	ENSG00000174885	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
SRR	serine racemase	63826	ENSG00000167720	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
PRKAG1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	5571	ENSG00000181929	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
CKB	creatine kinase, brain	1152	ENSG00000166165	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
NSF	N-ethylmaleimide-sensitive factor	4905	ENSG00000073969	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
RAB36	RAB36, member RAS oncogene family	9609	ENSG00000100228	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
ARL17B	ADP-ribosylation factor-like 17B	100506084	ENSG00000228696	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
SCYL1	SCY1-like 1 (S. cerevisiae)	57410	ENSG00000142186	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
ABCF2	ATP-binding cassette, sub-family F (GCN20), member 2	10061	ENSG00000033050	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
MAP3K12	mitogen-activated protein kinase kinase kinase 12	7786	ENSG00000139625	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
ATP6V1A	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A	523	ENSG00000114573	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
DGKZ	diacylglycerol kinase, zeta	8525	ENSG00000149091	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
NME8	NME/NM23 family member 8	51314	ENSG00000086288	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
BCR	breakpoint cluster region	613	ENSG00000186716	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
RHEBL1	Ras homolog enriched in brain like 1	121268	ENSG00000167550	molecular function	ribonucleotide binding	GO:0032553	0.1421
MAP3K12	mitogen-activated protein kinase kinase kinase 12	7786	ENSG00000139625	molecular function	ribonucleotide binding	GO:0032553	0.1421
CKB	creatine kinase, brain	1152	ENSG00000166165	molecular function	ribonucleotide binding	GO:0032553	0.1421
XRCC3	X-ray repair complementing defective repair in Chinese hamster cells 3	7517	ENSG00000126215	molecular function	ribonucleotide binding	GO:0032553	0.1421
SRR	serine racemase	63826	ENSG00000167720	molecular function	ribonucleotide binding	GO:0032553	0.1421
NLRP6	NLR family, pyrin domain containing 6	171389	ENSG00000174885	molecular function	ribonucleotide binding	GO:0032553	0.1421
AMHR2	anti-Mullerian hormone receptor, type II	269	ENSG00000135409	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
RHEBL1	Ras homolog enriched in brain like 1	121268	ENSG00000167550	molecular function	purine ribonucleotide binding	GO:0032555	0.1421
ARL17B	ADP-ribosylation factor-like 17B	100506084	ENSG00000228696	molecular function	purine nucleotide binding	GO:0017076	0.1421
NME8	NME/NM23 family member 8	51314	ENSG00000086288	molecular function	purine nucleotide binding	GO:0017076	0.1421
GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	2781	ENSG00000128266	molecular function	ribonucleotide binding	GO:0032553	0.1421
MAPT	microtubule-associated protein tau	4137	ENSG00000186868	molecular function	protein kinase binding	GO:0019901	0.1421
ATF7	activating transcription factor 7	11016	ENSG00000170653	molecular function	protein kinase binding	GO:0019901	0.1421
HDAC5	histone deacetylase 5	10014	ENSG00000108840	molecular function	protein kinase binding	GO:0019901	0.1421
AXIN1	axin 1	8312	ENSG00000103126	molecular function	protein kinase binding	GO:0019901	0.1421
MAP3K12	mitogen-activated protein kinase kinase kinase 12	7786	ENSG00000139625	molecular function	protein kinase binding	GO:0019901	0.1421
ATG13	autophagy related 13	9776	ENSG00000175224	molecular function	protein kinase binding	GO:0019901	0.1421
PRKAG1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	5571	ENSG00000181929	molecular function	protein kinase binding	GO:0019901	0.1421
RHEBL1	Ras homolog enriched in brain like 1	121268	ENSG00000167550	molecular function	purine nucleotide binding	GO:0017076	0.1421
MAP3K12	mitogen-activated protein kinase kinase kinase 12	7786	ENSG00000139625	molecular function	purine nucleotide binding	GO:0017076	0.1421
CKB	creatine kinase, brain	1152	ENSG00000166165	molecular function	purine nucleotide binding	GO:0017076	0.1421
XRCC3	X-ray repair complementing defective repair in Chinese hamster cells 3	7517	ENSG00000126215	molecular function	purine nucleotide binding	GO:0017076	0.1421
SRR	serine racemase	63826	ENSG00000167720	molecular function	purine nucleotide binding	GO:0017076	0.1421
BCR	breakpoint cluster region	613	ENSG00000186716	molecular function	purine nucleotide binding	GO:0017076	0.1421
NLRP6	NLR family, pyrin domain containing 6	171389	ENSG00000174885	molecular function	purine nucleotide binding	GO:0017076	0.1421
NSF	N-ethylmaleimide-sensitive factor	4905	ENSG00000073969	molecular function	purine nucleotide binding	GO:0017076	0.1421
CLCN7	chloride channel, voltage-sensitive 7	1186	ENSG00000103249	molecular function	purine nucleotide binding	GO:0017076	0.1421
HSP90AB3P	heat shock protein 90kDa alpha (cytosolic), class B member 3, pseudogene	3327		molecular function	purine nucleotide binding	GO:0017076	0.1421
MARK3	MAP/microtubule affinity-regulating kinase 3	4140	ENSG00000075413	molecular function	purine nucleotide binding	GO:0017076	0.1421
RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	ENSG00000100784	molecular function	purine nucleotide binding	GO:0017076	0.1421
PKDCC	protein kinase domain containing, cytoplasmic homolog (mouse)	91461	ENSG00000162878	molecular function	purine nucleotide binding	GO:0017076	0.1421
PRKAG1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	5571	ENSG00000181929	molecular function	purine nucleotide binding	GO:0017076	0.1421
RAB36	RAB36, member RAS oncogene family	9609	ENSG00000100228	molecular function	purine nucleotide binding	GO:0017076	0.1421
AMHR2	anti-Mullerian hormone receptor, type II	269	ENSG00000135409	molecular function	purine nucleotide binding	GO:0017076	0.1421
SCYL1	SCY1-like 1 (S. cerevisiae)	57410	ENSG00000142186	molecular function	purine nucleotide binding	GO:0017076	0.1421
ABCF2	ATP-binding cassette, sub-family F (GCN20), member 2	10061	ENSG00000033050	molecular function	purine nucleotide binding	GO:0017076	0.1421
ATP6V1A	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A	523	ENSG00000114573	molecular function	purine nucleotide binding	GO:0017076	0.1421
DGKZ	diacylglycerol kinase, zeta	8525	ENSG00000149091	molecular function	purine nucleotide binding	GO:0017076	0.1421
GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	2781	ENSG00000128266	molecular function	purine nucleotide binding	GO:0017076	0.1421
NSF	N-ethylmaleimide-sensitive factor	4905	ENSG00000073969	molecular function	ribonucleotide binding	GO:0032553	0.1421
AMHR2	anti-Mullerian hormone receptor, type II	269	ENSG00000135409	molecular function	ribonucleotide binding	GO:0032553	0.1421
HSP90AB3P	heat shock protein 90kDa alpha (cytosolic), class B member 3, pseudogene	3327		molecular function	ribonucleotide binding	GO:0032553	0.1421
ATP6V1A	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A	523	ENSG00000114573	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
DGKZ	diacylglycerol kinase, zeta	8525	ENSG00000149091	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
NME8	NME/NM23 family member 8	51314	ENSG00000086288	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
BCR	breakpoint cluster region	613	ENSG00000186716	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
RHEBL1	Ras homolog enriched in brain like 1	121268	ENSG00000167550	molecular function	ribonucleoside binding	GO:0032549	0.1421
MAP3K12	mitogen-activated protein kinase kinase kinase 12	7786	ENSG00000139625	molecular function	ribonucleoside binding	GO:0032549	0.1421
CKB	creatine kinase, brain	1152	ENSG00000166165	molecular function	ribonucleoside binding	GO:0032549	0.1421
XRCC3	X-ray repair complementing defective repair in Chinese hamster cells 3	7517	ENSG00000126215	molecular function	ribonucleoside binding	GO:0032549	0.1421
SRR	serine racemase	63826	ENSG00000167720	molecular function	ribonucleoside binding	GO:0032549	0.1421
NLRP6	NLR family, pyrin domain containing 6	171389	ENSG00000174885	molecular function	ribonucleoside binding	GO:0032549	0.1421
GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	2781	ENSG00000128266	molecular function	ribonucleoside binding	GO:0032549	0.1421
NSF	N-ethylmaleimide-sensitive factor	4905	ENSG00000073969	molecular function	ribonucleoside binding	GO:0032549	0.1421
CLCN7	chloride channel, voltage-sensitive 7	1186	ENSG00000103249	molecular function	ribonucleoside binding	GO:0032549	0.1421
MARK3	MAP/microtubule affinity-regulating kinase 3	4140	ENSG00000075413	molecular function	ribonucleoside binding	GO:0032549	0.1421
RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	ENSG00000100784	molecular function	ribonucleoside binding	GO:0032549	0.1421
PKDCC	protein kinase domain containing, cytoplasmic homolog (mouse)	91461	ENSG00000162878	molecular function	ribonucleoside binding	GO:0032549	0.1421
PRKAG1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	5571	ENSG00000181929	molecular function	ribonucleoside binding	GO:0032549	0.1421
RAB36	RAB36, member RAS oncogene family	9609	ENSG00000100228	molecular function	ribonucleoside binding	GO:0032549	0.1421
AMHR2	anti-Mullerian hormone receptor, type II	269	ENSG00000135409	molecular function	ribonucleoside binding	GO:0032549	0.1421
SCYL1	SCY1-like 1 (S. cerevisiae)	57410	ENSG00000142186	molecular function	ribonucleoside binding	GO:0032549	0.1421
ABCF2	ATP-binding cassette, sub-family F (GCN20), member 2	10061	ENSG00000033050	molecular function	ribonucleoside binding	GO:0032549	0.1421
ARL17B	ADP-ribosylation factor-like 17B	100506084	ENSG00000228696	molecular function	ribonucleoside binding	GO:0032549	0.1421
ATP6V1A	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A	523	ENSG00000114573	molecular function	ribonucleoside binding	GO:0032549	0.1421
DGKZ	diacylglycerol kinase, zeta	8525	ENSG00000149091	molecular function	ribonucleoside binding	GO:0032549	0.1421
NME8	NME/NM23 family member 8	51314	ENSG00000086288	molecular function	ribonucleoside binding	GO:0032549	0.1421
BCR	breakpoint cluster region	613	ENSG00000186716	molecular function	ribonucleoside binding	GO:0032549	0.1421
CLCN7	chloride channel, voltage-sensitive 7	1186	ENSG00000103249	molecular function	ribonucleotide binding	GO:0032553	0.1421
ARL17B	ADP-ribosylation factor-like 17B	100506084	ENSG00000228696	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
ABCF2	ATP-binding cassette, sub-family F (GCN20), member 2	10061	ENSG00000033050	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
HSP90AB3P	heat shock protein 90kDa alpha (cytosolic), class B member 3, pseudogene	3327		molecular function	ribonucleoside binding	GO:0032549	0.1421
AMHR2	anti-Mullerian hormone receptor, type II	269	ENSG00000135409	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
MARK3	MAP/microtubule affinity-regulating kinase 3	4140	ENSG00000075413	molecular function	ribonucleotide binding	GO:0032553	0.1421
SCYL1	SCY1-like 1 (S. cerevisiae)	57410	ENSG00000142186	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	ENSG00000100784	molecular function	ribonucleotide binding	GO:0032553	0.1421
PKDCC	protein kinase domain containing, cytoplasmic homolog (mouse)	91461	ENSG00000162878	molecular function	ribonucleotide binding	GO:0032553	0.1421
PRKAG1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	5571	ENSG00000181929	molecular function	ribonucleotide binding	GO:0032553	0.1421
RAB36	RAB36, member RAS oncogene family	9609	ENSG00000100228	molecular function	ribonucleotide binding	GO:0032553	0.1421
SCYL1	SCY1-like 1 (S. cerevisiae)	57410	ENSG00000142186	molecular function	ribonucleotide binding	GO:0032553	0.1421
ABCF2	ATP-binding cassette, sub-family F (GCN20), member 2	10061	ENSG00000033050	molecular function	ribonucleotide binding	GO:0032553	0.1421
ATP6V1A	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A	523	ENSG00000114573	molecular function	ribonucleotide binding	GO:0032553	0.1421
DGKZ	diacylglycerol kinase, zeta	8525	ENSG00000149091	molecular function	ribonucleotide binding	GO:0032553	0.1421
NME8	NME/NM23 family member 8	51314	ENSG00000086288	molecular function	ribonucleotide binding	GO:0032553	0.1421
BCR	breakpoint cluster region	613	ENSG00000186716	molecular function	ribonucleotide binding	GO:0032553	0.1421
RHEBL1	Ras homolog enriched in brain like 1	121268	ENSG00000167550	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
ARL17B	ADP-ribosylation factor-like 17B	100506084	ENSG00000228696	molecular function	ribonucleotide binding	GO:0032553	0.1421
HSP90AB3P	heat shock protein 90kDa alpha (cytosolic), class B member 3, pseudogene	3327		molecular function	purine ribonucleoside binding	GO:0032550	0.1421
CKB	creatine kinase, brain	1152	ENSG00000166165	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
XRCC3	X-ray repair complementing defective repair in Chinese hamster cells 3	7517	ENSG00000126215	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
SRR	serine racemase	63826	ENSG00000167720	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
NLRP6	NLR family, pyrin domain containing 6	171389	ENSG00000174885	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	2781	ENSG00000128266	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
NSF	N-ethylmaleimide-sensitive factor	4905	ENSG00000073969	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
CLCN7	chloride channel, voltage-sensitive 7	1186	ENSG00000103249	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
RAB36	RAB36, member RAS oncogene family	9609	ENSG00000100228	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
MARK3	MAP/microtubule affinity-regulating kinase 3	4140	ENSG00000075413	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	9252	ENSG00000100784	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
PKDCC	protein kinase domain containing, cytoplasmic homolog (mouse)	91461	ENSG00000162878	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
MAP3K12	mitogen-activated protein kinase kinase kinase 12	7786	ENSG00000139625	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
PRKAG1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	5571	ENSG00000181929	molecular function	purine ribonucleoside binding	GO:0032550	0.1421
NLRP6	NLR family, pyrin domain containing 6	171389	ENSG00000174885	cellular component	membrane-bounded organelle	GO:0043227	0.4593
GNAZ	guanine nucleotide binding protein (G protein), alpha z polypeptide	2781	ENSG00000128266	cellular component	membrane-bounded organelle	GO:0043227	0.4593
TRAM1	translocation associated membrane protein 1	23471	ENSG00000067167	cellular component	membrane-bounded organelle	GO:0043227	0.4593
ANAPC1	anaphase promoting complex subunit 1	64682	ENSG00000153107	cellular component	membrane-bounded organelle	GO:0043227	0.4593
AMBRA1	autophagy/beclin-1 regulator 1	55626	ENSG00000110497	cellular component	membrane-bounded organelle	GO:0043227	0.4593
CLCN7	chloride channel, voltage-sensitive 7	1186	ENSG00000103249	cellular component	membrane-bounded organelle	GO:0043227	0.4593
ATP5G2	ATP synthase, H+ transporting, mitochondrial Fo complex, subunit C2 (subunit 9)	517	ENSG00000135390	cellular component	membrane-bounded organelle	GO:0043227	0.4593
STH	saitohin	246744	ENSG00000256762	cellular component	membrane-bounded organelle	GO:0043227	0.4593
SPTBN1	spectrin, beta, non-erythrocytic 1	6711	ENSG00000115306	cellular component	membrane-bounded organelle	GO:0043227	0.4593
GPATCH1	G patch domain containing 1	55094	ENSG00000076650	cellular component	membrane-bounded organelle	GO:0043227	0.4593
PRR13	proline rich 13	54458	ENSG00000205352	cellular component	membrane-bounded organelle	GO:0043227	0.4593
HARBI1	harbinger transposase derived 1	283254	ENSG00000180423	cellular component	membrane-bounded organelle	GO:0043227	0.4593
LACTB2	lactamase, beta 2	51110	ENSG00000147592	cellular component	membrane-bounded organelle	GO:0043227	0.4593
KANSL1	KAT8 regulatory NSL complex subunit 1	284058	ENSG00000120071	cellular component	membrane-bounded organelle	GO:0043227	0.4593
FAM210A	family with sequence similarity 210, member A	125228	ENSG00000177150	cellular component	membrane-bounded organelle	GO:0043227	0.4593
HOXC5	homeobox C5	3222	ENSG00000172789	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
HOXC8	homeobox C8	3224	ENSG00000037965	cellular component	membrane-bounded organelle	GO:0043227	0.4593
PCBP2	poly(rC) binding protein 2	5094	ENSG00000197111	cellular component	membrane-bounded organelle	GO:0043227	0.4593
TSR1	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	55720	ENSG00000167721	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
SFRP4	secreted frizzled-related protein 4	6424	ENSG00000106483	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
ATXN7L3	ataxin 7-like 3	56970	ENSG00000087152	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
NSF	N-ethylmaleimide-sensitive factor	4905	ENSG00000073969	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
SHFM1	split hand/foot malformation (ectrodactyly) type 1	7979	ENSG00000127922	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
FAM3C	family with sequence similarity 3, member C	10447	ENSG00000196937	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
BET1L	blocked early in transport 1 homolog (S. cerevisiae)-like	51272	ENSG00000177951	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
CBR3	carbonyl reductase 3	874	ENSG00000159231	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
HOXC4	homeobox C4	3221	ENSG00000198353	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
PPP6R3	protein phosphatase 6, regulatory subunit 3	55291	ENSG00000110075	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
ODF3	outer dense fiber of sperm tails 3	113746		cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
ESPL1	extra spindle pole bodies homolog 1 (S. cerevisiae)	9700	ENSG00000135476	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
TRMT61A	tRNA methyltransferase 61 homolog A (S. cerevisiae)	115708	ENSG00000166166	cellular component	intracellular membrane-bounded organelle	GO:0043231	0.4593
ATP6V1A	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A	523	ENSG00000114573	cellular component	membrane-bounded organelle	GO:0043227	0.4593
ZFYVE21	zinc finger, FYVE domain containing 21	79038	ENSG00000100711	cellular component	membrane-bounded organelle	GO:0043227	0.4593
DDN	dendrin	23109	ENSG00000181418	cellular component	membrane-bounded organelle	GO:0043227	0.4593
HOXC6	homeobox C6	3223	ENSG00000197757	cellular component	membrane-bounded organelle	GO:0043227	0.4593
F2	coagulation factor II (thrombin)	2147	ENSG00000180210	cellular component	membrane-bounded organelle	GO:0043227	0.4593
ZNF408	zinc finger protein 408	79797	ENSG00000175213	cellular component	membrane-bounded organelle	GO:0043227	0.4593
DGKZ	diacylglycerol kinase, zeta	8525	ENSG00000149091	cellular component	membrane-bounded organelle	GO:0043227	0.4593
ATF7	activating transcription factor 7	11016	ENSG00000170653	cellular component	membrane-bounded organelle	GO:0043227	0.4593
SCYL1	SCY1-like 1 (S. cerevisiae)	57410	ENSG00000142186	cellular component	membrane-bounded organelle	GO:0043227	0.4593
C14orf159	chromosome 14 open reading frame 159	80017	ENSG00000133943	cellular component	membrane-bounded organelle	GO:0043227	0.4593
RAB36	RAB36, member RAS oncogene family	9609	ENSG00000100228	cellular component	membrane-bounded organelle	GO:0043227	0.4593
